Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2019,2,SD,99999,Adjustment 2019,Preliminary,,-0.034,-0.027,0.000,0.000,-0.061,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.034,-0.027,NM,0.000,-0.061,.,.,.,.,.,.,.,.,.,.
2019,2,TN,10331,Kingsport Power Co,Preliminary,AC,0.116,0.409,0.000,0.000,0.525,15,10,0,0,25,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,3.686,7.740,0.000,0.000,11.426,0.004,0.000,0.000,0.000,0.004,1,0,0,0,1,0.007,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.120,0.409,NM,0.000,0.529,16,10,0,0,26,3.693,7.740,0.000,0.000,11.433
2019,2,TN,99999,Adjustment 2019,Preliminary,,.,.,NM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,NM,.,.,.,.,.,.,.,.,.,.,.,.
2019,2,TX,5701,El Paso Electric Co,Preliminary,AC,25.114,2.732,0.000,0.000,27.846,"5,417",74,0,0,"5,491",0.200,0.004,0.000,0.000,0.204,26,1,0,0,27,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,394.815,14.072,0.000,0.000,408.887,0.008,0.048,0.000,0.000,0.056,2,4,0,0,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,25.122,2.780,NM,0.000,27.902,"5,419",78,0,0,"5,497",394.815,14.072,0.000,0.000,408.887
2019,2,TX,16604,City of San Antonio - (TX),Preliminary,DC,111.242,33.996,0.000,.,145.238,"14,657",554,0,.,"15,211",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,111.242,33.996,NM,0.000,145.238,"14,657",554,0,0,"15,211",0.000,0.000,0.000,0.000,0.000
2019,2,TX,55937,Entergy Texas Inc.,Preliminary,DC,4.924,0.488,0.150,.,5.562,565,28,1,.,594,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.013,.,.,.,0.013,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.937,0.488,0.150,0.000,5.575,569,28,1,0,598,0.000,0.000,0.000,0.000,0.000
2019,2,TX,99999,Adjustment 2019,Preliminary,,34.786,4.242,1.081,.,40.108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34.786,4.242,1.081,.,40.108,.,.,.,.,.,.,.,.,.,.
2019,2,UT,2010,City of Bountiful,Preliminary,DC,1.338,0.086,0.000,0.000,1.424,196,6,0,0,202,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.338,0.086,NM,0.000,1.424,196,6,0,0,202,0.000,0.000,0.000,0.000,0.000
2019,2,UT,11135,City of Logan - (UT),Preliminary,DC,0.994,0.828,0.000,0.000,1.822,157,17,0,0,174,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.994,0.828,NM,0.000,1.822,157,17,0,0,174,0.000,0.000,0.000,0.000,0.000
2019,2,UT,12866,Moon Lake Electric Assn Inc,Preliminary,AC,0.235,0.045,0.000,0.000,0.280,31,3,0,0,34,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.146,0.000,0.000,0.000,0.146,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.235,0.045,NM,0.000,0.280,31,3,0,0,34,0.146,0.000,0.000,0.000,0.146
2019,2,UT,14354,PacifiCorp,Preliminary,DC,211.501,52.462,5.902,0.000,269.865,"32,870",986,82,0,"33,938",0.817,0.500,0.000,0.000,1.317,91,1,0,0,92,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.145,0.031,0.000,0.000,0.176,44,9,0,0,53,.,.,.,.,0.000,0.095,0.363,0.011,0.000,0.469,16,11,2,0,29,.,.,.,.,0.000,211.741,52.856,5.913,0.000,270.510,"32,930","1,006",84,0,"34,020",0.000,0.000,0.000,0.000,0.000
2019,2,UT,15444,Provo City Corp,Preliminary,AC,2.846,0.377,0.000,0.000,3.223,472,14,0,0,486,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,72.714,1.733,0.000,0.000,74.447,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.846,0.377,NM,0.000,3.223,472,14,0,0,486,72.714,1.733,0.000,0.000,74.447
2019,2,UT,17845,City of Springville - (UT),Preliminary,AC,0.837,0.500,.,.,1.337,149,2,.,.,151,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.842,0.500,NM,0.000,1.342,151,2,0,0,153,0.000,0.000,0.000,0.000,0.000
2019,2,UT,17874,City of St George,Preliminary,DC,1.580,1.270,0.000,0.000,2.850,235,26,0,0,261,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.580,1.270,NM,0.000,2.850,235,26,0,0,261,0.000,0.000,0.000,0.000,0.000
2019,2,UT,18206,Strawberry Electric Serv Dist,Preliminary,AC,0.445,.,.,.,0.445,79,.,.,.,79,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,11.444,.,.,.,11.444,0.070,.,.,.,0.070,14,.,.,.,14,0.099,.,.,.,0.099,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.515,NM,NM,0.000,0.515,93,0,0,0,93,11.543,0.000,0.000,0.000,11.543
2019,2,UT,99999,Adjustment 2019,Preliminary,,-29.507,-7.369,-1.029,0.000,-37.906,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-29.507,-7.369,-1.029,0.000,-37.906,.,.,.,.,.,.,.,.,.,.
2019,2,VA,84,A & N Electric Coop,Preliminary,AC,0.307,0.177,.,.,0.484,51,9,.,.,60,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.014,.,.,.,0.014,6,.,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.321,0.177,NM,0.000,0.498,57,9,0,0,66,0.000,0.000,0.000,0.000,0.000
2019,2,VA,733,Appalachian Power Co,Preliminary,AC,5.915,2.767,0.048,0.000,8.730,954,61,1,0,"1,016",0.390,0.015,0.000,0.000,0.405,67,3,0,0,70,0.000,0.518,0.390,0.000,0.908,0,2,1,0,3,183.973,140.914,0.000,0.000,324.887,0.074,0.030,0.000,0.000,0.104,19,5,0,0,24,1.024,0.714,0.000,0.000,1.738,0.010,1.128,0.000,0.000,1.138,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,5.999,4.443,0.438,0.000,10.880,974,69,2,0,"1,045",184.997,141.628,0.000,0.000,326.625
2019,2,VA,10171,Kentucky Utilities Co,Preliminary,DC,0.033,0.012,0.000,0.000,0.045,5,1,0,0,6,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.033,0.012,NM,0.000,0.045,5,1,0,0,6,0.000,0.000,0.000,0.000,0.000
2019,2,VA,17066,Shenandoah Valley Elec Coop,Preliminary,AC,2.996,2.661,0.349,.,6.006,411,39,4,.,454,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.031,.,.,.,0.031,8,.,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.027,2.661,0.349,0.000,6.037,419,39,4,0,462,0.000,0.000,0.000,0.000,0.000
2019,2,VA,19876,Virginia Electric & Power Co,Preliminary,AC,25.914,15.277,0.085,0.000,41.276,"4,331",324,2,0,"4,657",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.088,0.072,0.000,0.000,0.160,24,9,0,0,33,.,.,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,26.002,15.349,0.085,0.000,41.436,"4,355",333,2,0,"4,690",0.000,0.000,0.000,0.000,0.000
2019,2,VA,19882,Virginia Tech Electric Service,Preliminary,AC,0.184,0.102,0.000,0.000,0.286,42,3,0,0,45,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.184,0.102,NM,0.000,0.286,42,3,0,0,45,0.000,0.000,0.000,0.000,0.000
2019,2,VA,40228,Rappahannock Electric Coop,Preliminary,AC,4.478,1.910,.,.,6.388,618,36,.,.,654,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.027,.,.,.,0.027,6,.,.,.,6,.,.,.,.,0.000,.,0.839,.,.,0.839,.,1,.,.,1,.,.,.,.,0.000,4.505,2.749,NM,0.000,7.254,624,37,0,0,661,0.000,0.000,0.000,0.000,0.000
2019,2,VA,99999,Adjustment 2019,Preliminary,,8.135,2.625,0.037,0.000,10.797,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8.135,2.625,0.037,0.000,10.797,.,.,.,.,.,.,.,.,.,.
2019,2,VT,2548,City of Burlington Electric - (VT),Preliminary,AC,0.978,0.486,0.038,0.000,1.502,198,18,1,0,217,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.123,1.575,0.000,0.000,1.698,69,67,0,0,136,12.072,49.075,0.000,0.000,61.147,0.000,0.010,0.000,0.000,0.010,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.101,2.071,0.038,0.000,3.210,267,86,1,0,354,12.072,49.075,0.000,0.000,61.147
2019,2,VT,7601,Green Mountain Power Corp,Preliminary,AC,50.802,32.231,0.197,0.000,83.230,"5,505",414,4,0,"5,923",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.192,.,.,.,0.192,14,.,.,.,14,.,.,.,.,0.000,0.916,0.220,.,.,1.136,55,2,.,.,57,.,.,.,.,0.000,51.910,32.451,0.197,0.000,84.558,"5,574",416,4,0,"5,994",0.000,0.000,0.000,0.000,0.000
2019,2,VT,19791,"Vermont Electric Cooperative, Inc",Preliminary,AC,8.423,6.461,0.000,0.000,14.884,"1,211",65,0,0,"1,276",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.191,0.088,0.000,0.000,0.279,30,6,0,0,36,.,.,.,.,0.000,0.009,0.282,0.000,0.000,0.291,1,2,0,0,3,.,.,.,.,0.000,8.623,6.831,NM,0.000,15.454,"1,242",73,0,0,"1,315",0.000,0.000,0.000,0.000,0.000
2019,2,VT,99999,Adjustment 2019,Preliminary,,6.663,3.200,1.332,.,11.195,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.663,3.200,1.332,.,11.195,.,.,.,.,.,.,.,.,.,.
2019,2,WA,3660,PUD No 1 of Clark County - (WA),Preliminary,AC,7.285,0.586,0.000,0.000,7.871,"1,140",23,0,0,"1,163",0.180,.,.,.,0.180,23,.,.,.,23,0.280,0.021,.,.,0.301,643,1,.,.,644,106.520,8.280,.,.,114.800,0.068,0.002,.,.,0.070,4,1,.,.,5,0.340,0.000,.,.,0.340,0.016,.,.,.,0.016,1,.,.,.,1,0.010,.,.,.,0.010,7.649,0.609,NM,0.000,8.258,"1,788",25,0,0,"1,813",106.870,8.280,0.000,0.000,115.150
2019,2,WA,14354,PacifiCorp,Preliminary,DC,10.153,3.117,0.186,0.000,13.456,"1,030",113,8,0,"1,151",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.030,0.000,0.000,0.000,0.030,4,0,0,0,4,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,10.183,3.117,0.186,0.000,13.486,"1,034",113,8,0,"1,155",0.000,0.000,0.000,0.000,0.000
2019,2,WA,15500,Puget Sound Energy Inc,Preliminary,DC,56.810,8.434,0.188,0.000,65.432,"7,685",400,4,0,"8,089",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.071,0.009,0.000,0.000,0.080,25,4,0,0,29,0.000,0.000,0.000,0.000,0.000,0.104,0.139,0.000,0.000,0.243,16,6,0,0,22,0.000,0.000,0.000,0.000,0.000,56.985,8.582,0.188,0.000,65.755,"7,726",410,4,0,"8,140",0.000,0.000,0.000,0.000,0.000
2019,2,WA,16868,City of Seattle - (WA),Preliminary,DC,21.204,4.434,.,.,25.638,"3,474",274,.,.,"3,748",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,21.204,4.434,NM,0.000,25.638,"3,474",274,0,0,"3,748",0.000,0.000,0.000,0.000,0.000
2019,2,WA,17470,PUD 1 of Snohomish County,Preliminary,DC,13.231,1.524,.,.,14.755,"1,797",104,.,.,"1,901",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,13.241,1.524,NM,0.000,14.765,"1,801",104,0,0,"1,905",0.000,0.000,0.000,0.000,0.000
2019,2,WA,18429,City of Tacoma - (WA),Preliminary,AC,4.164,0.128,.,.,4.292,"1,613",11,.,.,"1,624",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,210.260,6.500,.,.,216.760,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.164,0.128,NM,0.000,4.292,"1,613",11,0,0,"1,624",210.260,6.500,0.000,0.000,216.760
2019,2,WA,20169,Avista Corp,Preliminary,AC,4.992,1.133,0.000,0.000,6.125,793,72,.,.,865,.,.,.,.,0.000,.,.,.,.,0,0.393,0.030,0.000,0.000,0.423,626,16,.,.,642,0.019,0.001,.,.,0.020,0.081,0.020,.,.,0.101,15,1,.,.,16,.,.,.,.,0.000,0.071,0.017,.,.,0.088,10,1,.,.,11,.,.,.,.,0.000,5.537,1.200,NM,0.000,6.737,"1,444",90,0,0,"1,534",0.019,0.001,0.000,0.000,0.020
2019,2,WA,99999,Adjustment 2019,Preliminary,,4.231,-0.750,-0.058,0.000,3.423,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.231,-0.750,-0.058,0.000,3.423,.,.,.,.,.,.,.,.,.,.
2019,2,WI,4715,Dahlberg Light & Power Co,Preliminary,AC,0.144,.,.,.,0.144,23,.,.,.,23,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0,.,.,.,0,0.253,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.144,NM,NM,0.000,0.144,23,0,0,0,23,0.253,0.000,0.000,0.000,0.253
2019,2,WI,5574,East Central Energy,Preliminary,AC,0.071,0.000,0.000,0.000,0.071,11,0,0,0,11,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.158,0.000,0.000,0.000,0.158,0.023,0.000,0.000,0.000,0.023,3,0,0,0,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0.094,NM,NM,0.000,0.094,14,0,0,0,14,0.158,0.000,0.000,0.000,0.158
2019,2,WI,11479,Madison Gas & Electric Co,Preliminary,AC,1.761,8.380,.,.,10.141,369,157,.,.,526,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,19.857,17.128,.,.,36.985,0.040,0.020,.,.,0.060,4,1,.,.,5,0.158,0.000,.,.,0.158,.,0.500,.,.,0.500,.,1,.,.,1,.,.,.,.,0.000,1.801,8.900,NM,0.000,10.701,373,159,0,0,532,20.015,17.128,0.000,0.000,37.143
2019,2,WI,13697,North Central Power Co Inc,Preliminary,AC,0.100,.,.,.,0.100,14,.,.,.,14,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.100,NM,NM,0.000,0.100,14,0,0,0,14,0.000,0.000,0.000,0.000,0.000
2019,2,WI,13815,Northwestern Wisconsin Elec Co,Preliminary,AC,0.232,0.074,.,.,0.306,36,8,.,.,44,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,6.328,0.861,.,.,7.189,0.020,0.040,.,.,0.060,1,2,.,.,3,0.301,0.000,.,.,0.301,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.252,0.114,NM,0.000,0.366,37,10,0,0,47,6.629,0.861,0.000,0.000,7.490
2019,2,WI,20847,Wisconsin Electric Power Co,Preliminary,DC,6.328,2.685,8.859,0.000,17.872,"1,056",183,49,0,"1,288",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.437,0.937,0.020,0.000,1.394,32,34,1,0,67,.,.,.,.,0.000,0.000,0.025,0.000,0.000,0.025,0,3,0,0,3,.,.,.,.,0.000,6.765,3.647,8.879,0.000,19.291,"1,088",220,50,0,"1,358",0.000,0.000,0.000,0.000,0.000
2019,2,WI,20856,Wisconsin Power & Light Co,Preliminary,AC,4.628,2.376,0.044,.,7.048,752,228,6,.,986,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.274,0.183,.,.,0.457,33,19,.,.,52,.,.,.,.,0.000,0.020,0.249,.,.,0.269,1,14,.,.,15,.,.,.,.,0.000,4.922,2.808,0.044,0.000,7.774,786,261,6,0,"1,053",0.000,0.000,0.000,0.000,0.000
2019,2,WI,20860,Wisconsin Public Service Corp,Preliminary,DC,3.476,5.325,.,.,8.801,598,206,.,.,804,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.441,0.511,.,.,0.952,39,15,.,.,54,.,.,.,.,0.000,0.010,0.031,.,.,0.041,1,3,.,.,4,.,.,.,.,0.000,3.927,5.867,NM,0.000,9.794,638,224,0,0,862,0.000,0.000,0.000,0.000,0.000
2019,2,WI,99999,Adjustment 2019,Preliminary,,7.303,2.149,-1.166,0.000,8.286,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7.303,2.149,-1.166,0.000,8.286,.,.,.,.,.,.,.,.,.,.
2019,2,WV,733,Appalachian Power Co,Preliminary,AC,0.858,0.396,0.005,0.000,1.259,141,30,1,0,172,0.085,0.000,0.000,0.000,0.085,12,0,0,0,12,0.010,0.019,0.000,0.000,0.029,2,2,0,0,4,20.493,3.299,0.181,0.000,23.973,0.025,0.010,0.000,0.000,0.035,6,2,0,0,8,0.061,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.893,0.425,0.005,0.000,1.323,149,34,1,0,184,20.554,3.299,0.181,0.000,24.034
2019,2,WV,12796,Monongahela Power Co,Preliminary,AC,1.338,0.756,0.000,0.000,2.094,216,37,0,0,253,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.034,0.034,0.000,0.000,0.068,3,3,0,0,6,0.000,0.000,0.000,0.000,0.000,0.034,0.001,0.000,0.000,0.035,11,1,0,0,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.406,0.791,NM,0.000,2.197,230,41,0,0,271,0.000,0.000,0.000,0.000,0.000
2019,2,WV,15263,The Potomac Edison Company,Preliminary,AC,2.618,0.968,0.053,0.000,3.639,361,35,1,0,397,0.096,0.000,0.000,0.000,0.096,8,0,0,0,8,0.036,0.005,0.000,0.000,0.041,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0.016,0.005,0.000,0.000,0.021,7,2,0,0,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.670,0.978,0.053,0.000,3.701,372,38,1,0,411,0.000,0.000,0.000,0.000,0.000
2019,2,WV,20521,Wheeling Power Co,Preliminary,AC,0.256,0.023,0.000,0.000,0.279,26,2,0,0,28,0.006,0.000,0.000,0.000,0.006,1,0,0,0,1,0.000,0.015,0.000,0.000,0.015,0,1,0,0,1,6.628,0.000,0.000,0.000,6.628,0.015,0.000,0.000,0.000,0.015,3,0,0,0,3,0.292,0.000,0.000,0.000,0.292,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.271,0.038,NM,0.000,0.309,29,3,0,0,32,6.920,0.000,0.000,0.000,6.920
2019,2,WV,99999,Adjustment 2019,Preliminary,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,2,WY,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,Preliminary,AC,1.074,0.074,.,.,1.148,196,6,.,.,202,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.266,0.044,.,.,0.310,106,3,.,.,109,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.340,0.118,NM,0.000,1.458,302,9,0,0,311,0.000,0.000,0.000,0.000,0.000
2019,2,WY,7222,City of Gillette - (WY),Preliminary,AC,0.022,0.000,0.000,0.000,0.022,3,0,0,0,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.022,NM,NM,0.000,0.022,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2019,2,WY,8566,High Plains Power Inc,Preliminary,AC,0.331,0.046,.,.,0.377,48,4,.,.,52,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.009,0.025,.,.,0.034,2,6,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.340,0.071,NM,0.000,0.411,50,10,0,0,60,0.000,0.000,0.000,0.000,0.000
2019,2,WY,11273,Lower Valley Energy Inc,Preliminary,AC,0.395,0.401,0.213,.,1.009,73,17,7,.,97,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.025,.,.,0.025,.,2,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.395,0.426,0.213,0.000,1.034,73,19,7,0,99,0.000,0.000,0.000,0.000,0.000
