YEAR,MONTH,STATE,UTILITY CODE,UTILITY NAME, RESIDENTIAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , COMMERCIAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  PHOTOVOLTAIC ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , TOTAL PHOTOVOLTAIC INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , COMMERCIAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , INDUSTRIAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , TRANSPORTATION PHOTOVOLTAIC NET METERING CUSTOMER COUNT , TOTAL PHOTOVOLTAIC NET METERING CUSTOMER COUNT , RESIDENTIAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , COMMERCIAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  WIND ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  WIND ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL WIND INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL WIND INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  WIND INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION WIND INSTALLED NET METERING CAPACITY (MW) , TOTAL WIND INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL WIND NET METERING CUSTOMER COUNT , COMMERCIAL WIND NET METERING CUSTOMER COUNT , INDUSTRIAL WIND NET METERING CUSTOMER COUNT , TRANSPORTATION WIND NET METERING CUSTOMER COUNT , TOTAL WIND NET METERING CUSTOMER COUNT , RESIDENTIAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , COMMERCIAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  OTHER ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL OTHER INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL OTHER INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  OTHER INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION OTHER INSTALLED NET METERING CAPACITY (MW) , TOTAL OTHER INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL OTHER NET METERING CUSTOMER COUNT , COMMERCIAL OTHER NET METERING CUSTOMER COUNT , INDUSTRIAL OTHER NET METERING CUSTOMER COUNT , TRANSPORTATION OTHER NET METERING CUSTOMER COUNT , TOTAL OTHER NET METERING CUSTOMER COUNT , RESIDENTIAL  TOTAL ENERGY SOLD BACK TO THE UTILITY (MWh) , COMMERCIAL  TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , INDUSTRIAL  TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , TRANSPORTATION  TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , TOTAL  ELECTRIC ENERGY SOLD BACK (MWh) , RESIDENTIAL TOTAL  INSTALLED NET METERING CAPACITY (MW) , COMMERCIAL TOTAL  INSTALLED NET METERING CAPACITY (MW) , INDUSTRIAL  TOTAL  INSTALLED NET METERING CAPACITY (MW) , TRANSPORTATION TOTAL  INSTALLED NET METERING CAPACITY (MW) , TOTAL  INSTALLED NET METERING CAPACITY (MW) , RESIDENTIAL TOTAL  NET METERING CUSTOMER COUNT , COMMERCIAL TOTAL  NET METERING CUSTOMER COUNT , INDUSTRIAL TOTAL  NET METERING CUSTOMER COUNT , TRANSPORTATION TOTAL  NET METERING CUSTOMER COUNT , TOTAL NET METERING CUSTOMER COUNT , RESIDENTIAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , COMMERCIAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , INDUSTRIAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , TRANSPORTATION  ELECTRIC ENERGY SOLD BACK TO THE UTILITY FOR ALL STATES SERVED(MWh) , TOTAL  ELECTRIC ENERGY SOLD BACK TO THE UTILITYFOR ALL STATES SERVED(MWh) , RESIDENTIAL INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , COMMERCIAL INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , INDUSTRIAL  INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , TRANSPORTATION INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , INSTALLED NET METERING CAPACITY FOR ALL STATES SERVED(MW) , RESIDENTIAL NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , COMMERCIAL NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , INDUSTRIAL NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , TRANSPORTATION NET METERING CUSTOMER COUNT FOR ALL STATES SERVED , NET METERING CUSTOMER COUNT FOR ALL STATES SERVED ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,UT,17874,City of St George, -   , -   , -   , -   , -   , 0.12 , 0.57 , -   , -   , 0.69 , 33 , 8 , -   , -   , 41 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.12,0.572,0,0,0.692, 33 , 8 , -   , -   , 41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,VA,733,Appalachian Power Co,,,,, -   , 0.52 , 0.19 ,,, 0.71 , 122 , 19 ,,, 141 ,,,,, -   , 0 , 0 , 0 ,, 0 , 20 , 5 , 1 ,, 26 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.591,0.218,0.01,0,0.819, 142 , 24 , 1 , -   , 167 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,VA,17066,Shenandoah Valley Elec Coop,,,,, -   , 0.37 , 0.06 ,,, 0.43 , 47 , 4 ,,, 51 ,,,,, -   , 0 ,,,, 0 , 6 ,,,, 6 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.399,0.062,0,0,0.461, 53 , 4 , -   , -   , 57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,VA,19876,Virginia Electric & Power Co,,,,, -   , 2.32 , 2.12 , 0.02 ,, 4.46 , 541 , 81 , 1 ,, 623 ,,,,, -   , 0 , 0 ,,, 0 , 15 , 3 ,,, 18 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,2.355,2.125,0.019,0,4.499, 556 , 84 , 1 , -   , 641 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,VA,19882,Virginia Tech Electric Service,,,,, -   , 0.01 , 0.01 ,,, 0.01 , 2 , 2 ,,, 4 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.008,0.006,0,0,0.014, 2 , 2 , -   , -   , 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,VA,40228,Rappahannock Electric Coop,,,,, -   , 0.36 , 0.08 ,,, 0.43 , 75 , 7 ,,, 82 ,,,,, -   , 0 ,,,, 0 , 9 ,,,, 9 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.397,0.076,0,0,0.473, 84 , 7 , -   , -   , 91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,VT,2548,City of Burlington Electric - (VT), 0.64 , 0.17 ,,, 0.81 , 0.04 , 0.13 ,,, 0.17 , 13 , 6 ,,, 19 ,, -   ,,, -   ,, 0 ,,, 0 ,, 1 ,,, 1 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0.638,0.167,0,0,0.805,0.037,0.138,0,0,0.175, 13 , 7 , -   , -   , 20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,VT,3292,Central Vermont Pub Serv Corp,,,,, -   , 2.28 , 0.20 ,,, 2.48 , 393 , 1 ,,, 394 ,,,,, -   , 0 ,,,, 0 , 9 ,,,, 9 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0.324,0.155,,,0.479, 50 , 1 ,,, 51 ,0,0,0,0,0,2.675,0.354,0,0,3.029, 452 , 2 , -   , -   , 454 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,VT,7601,Green Mountain Power Corp, 23.24 , 7.07 , -   , -   , 30.32 , 2.19 , 2.21 , 0.20 , -   , 4.60 , 451 , 82 , 4 , -   , 537 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,23.243,7.074,0,0,30.317,2.19,2.21,0.197,0,4.597, 451 , 82 , 4 , -   , 537 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,VT,19791,"Vermont Electric Cooperative, Inc",,,,, -   , 0.53 , 0.14 ,,, 0.67 , 128 , 8 ,,, 136 ,,,,, -   , 0 , 0 ,,, 0 , 21 , 3 ,,, 24 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0.072,0.016,,,0.088, 9 , 1 ,,, 10 ,0,0,0,0,0,0.736,0.218,0,0,0.954, 158 , 12 , -   , -   , 170 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WA,3660,PUD No 1 of Clark County - (WA), 1.77 , 0.72 ,,, 2.49 , 0.14 , 0.17 ,,, 0.31 , 48 , 10 ,,, 58 , 0 ,,,, 0 , 0 , 0 ,,, 0 , 4 , 1 ,,, 5 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0.016,,,,0.016, 1 ,,,, 1 ,1.79,0.72,0,0,2.51,0.221,0.17,0,0,0.391, 53 , 11 , -   , -   , 64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WA,14354,PacifiCorp,,,,, -   , 0.08 , 0.09 , -   , -   , 0.17 , 22 , 3 , -   , -   , 25 ,,,,, -   , 0 , -   , -   , -   , 0 , 1 , -   , -   , -   , 1 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0,0,0,0,0, -   , -   , -   , -   , -   ,0,0,0,0,0,0.098,0.088,0,0,0.186, 23 , 3 , -   , -   , 26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WA,15500,Puget Sound Energy Inc, -   , -   , -   , -   , -   , 4.07 , 1.06 , 0.02 , -   , 5.16 , 928 , 119 , 1 , -   ," 1,048 ", -   , -   , -   , -   , -   , 0 , 0 , -   , -   , 0 , 39 , 2 , -   , -   , 41 ,,,,,0.00,,,,,0.00,,,,, -   ,0,0,0,0,0,0.038,0,0,0,0.038, 8 , -   , -   , -   , 8 ,0,0,0,0,0,4.216,1.068,0.024,0,5.308, 975 , 121 , 1 , -   ," 1,097 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WA,17470,Snohomish County PUD No 1,,,,, -   , 0.88 , 0.29 ,,, 1.16 , 155 , 36 ,,, 191 ,,,,, -   , 0 , -   ,,, 0 , 4 , -   ,,, 4 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0.001,0,,,0.001, 2 , -   ,,, 2 ,0,0,0,0,0,0.888,0.287,0,0,1.175, 161 , 36 , -   , -   , 197 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WA,18429,City of Tacoma  - (WA), 6.67 , 2.57 , -   , -   , 9.24 , 0.13 , 0.05 , -   , -   , 0.18 , 59 , 3 , -   , -   , 62 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,6.67,2.569,0,0,9.239,0.132,0.051,0,0,0.183, 59 , 3 , -   , -   , 62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WA,20169,Avista Corp, -   , -   , -   , -   , -   , 0.28 , 0.16 , -   , -   , 0.45 , 78 , 19 , -   , -   , 97 , -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 17 , -   , -   , -   , 17 ,,,,,0.00,,,,,0.00,,,,, -   ,0,0,0,0,0,1.174,0.165,0,0,1.339, 5 , 1 , -   , -   , 6 ,0,0,0,0,0,2.332,0.328,0,0,2.66, 100 , 20 , -   , -   , 120 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WI,4715,Dahlberg Light & Power Co, 0.91 ,,,, 0.91 , 1.00 ,,,, 1.00 , 2 ,,,, 2 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0.91,0,0,0,0.91,1,0,0,0,1, 2 , -   , -   , -   , 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WI,11479,Madison Gas & Electric Co, 7.33 , 3.12 ,,, 10.45 , 0.16 , 0.24 ,,, 0.40 , 52 , 16 ,,, 68 , 1 ,,,, 1 , 0 ,,,, 0 , 3 ,,,, 3 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,7.957,3.119,0,0,11.076,0.218,0.235,0,0,0.453, 55 , 16 , -   , -   , 71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WI,13697,North Central Power Co Inc, -   ,,,, -   , 0.02 ,,,, 0.02 , 5 ,,,, 5 ,,,,, -   ,,,,, -   ,,,,, -   ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.015,0,0,0,0.015, 5 , -   , -   , -   , 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WI,13815,Northwestern Wisconsin Elec Co, -   , -   ,,, -   , 0.01 , 0.01 ,,, 0.02 , 4 , 2 ,,, 6 , 0 , 2 ,,, 2 , 0 , 0 ,,, 0 , 1 , 2 ,,, 3 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0.045,1.686,0,0,1.731,0.029,0.053,0,0,0.082, 5 , 4 , -   , -   , 9 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WI,20847,Wisconsin Electric Power Co,,,,, -   , 0.93 , 1.01 , 0.02 , -   , 1.95 , 174 , 83 , 1 , -   , 258 ,,,,, -   , 0 , 0 , -   , -   , 1 , 20 , 33 , -   , -   , 53 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0,0.007,0,0,0.007, -   , 3 , -   , -   , 3 ,0,0,0,0,0,1.111,1.478,0.019,0,2.608, 194 , 119 , 1 , -   , 314 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WI,20856,Wisconsin Power & Light Co,,,,, -   , 0.43 , 0.86 ,,, 1.29 , 96 , 78 ,,, 174 ,,,,, -   , 0 , 1 ,,, 1 , 27 , 26 ,,, 53 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,0.62,8.529,,,9.149, 2 , 35 ,,, 37 ,0,0,0,0,0,1.252,9.898,0,0,11.15, 125 , 139 , -   , -   , 264 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WI,20860,Wisconsin Public Service Corp, -   , -   , -   , -   , -   , 0.49 , 0.39 , -   , -   , 0.88 , 119 , 42 , -   , -   , 161 , -   , -   , -   , -   , -   , 0 , 0 , -   , -   , 1 , 36 , 9 , -   , -   , 45 ,,,,,0.00,,,,,0.00,,,,, -   ,0,0,0,0,0,0.1,0.25,0,0,0.35, 1 , 10 , -   , -   , 11 ,0,0,0,0,0,1.008,0.791,0,0,1.799, 156 , 61 , -   , -   , 217 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WV,733,Appalachian Power Co,,,,, -   , 0.07 , 0.18 ,,, 0.26 , 24 , 10 ,,, 34 ,,,,, -   , 0 , 0 ,,, 0 , 6 , 2 ,,, 8 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,0.001,,,0.001,, 1 ,,, 1 ,0,0,0,0,0,0.1,0.193,0,0,0.293, 30 , 13 , -   , -   , 43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WV,12796,Monongahela Power Co, 0.47 , -   ,,, 0.47 , 0.14 , 0.04 ,,, 0.18 , 38 , 6 ,,, 44 , -   ,,,, -   , 0 ,,,, 0 , 11 ,,,, 11 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0.465,0,0,0,0.465,0.171,0.039,0,0,0.21, 49 , 6 , -   , -   , 55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WV,15263,The Potomac Edison Company, 0.70 , -   ,,, 0.70 , 0.22 , 0.04 ,,, 0.26 , 63 , 7 ,,, 70 , -   , -   ,,, -   , 0 , 0 ,,, 0 , 7 , 2 ,,, 9 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0.697,0,0,0,0.697,0.237,0.045,0,0,0.282, 70 , 9 , -   , -   , 79 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WV,20521,Wheeling Power Co,,,,, -   , 0.07 , 0.00 ,,, 0.07 , 8 , 1 ,,, 9 ,,,,, -   , 0 ,,,, 0 , 2 ,,,, 2 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.077,0.001,0,0,0.078, 10 , 1 , -   , -   , 11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WY,3461,Cheyenne Light Fuel & Power Co, 0.98 , 0.29 ,,, 1.27 , 0.03 , 0.01 ,,, 0.04 , 11 , 3 ,,, 14 , 16 , 0 ,,, 17 , 0 , 0 ,,, 0 , 85 , 4 ,,, 89 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,17.354,0.431,0,0,17.785,0.251,0.044,0,0,0.295, 96 , 7 , -   , -   , 103 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,2,WY,8566,High Plains Power Inc,,,,, -   , 0.10 , 0.02 , -   , -   , 0.12 , 18 , 2 , -   , -   , 20 ,,,,, -   , 0 , 0 , -   , -   , 0 , 6 , 4 , -   , -   , 10 ,,,,,0.00,,,,,0.00,,,,, -   ,,,,,0,,,,,0,,,,, -   ,0,0,0,0,0,0.12,0.04,0,0,0.16, 24 , 6 , -   , -   , 30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
