Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2015,5,AR,817,Arkansas Valley Elec Coop Corp,Final,0.101,0.017,.,.,0.118,21,1,.,.,22,1.025,0.000,.,.,1.025,0.006,.,.,.,0.006,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.107,0.017,0.000,0.000,0.124,22,1,0,0,23,1.025,0.000,0.000,0.000,1.025
2015,5,AR,3093,Carroll Electric Coop Corp - (AR),Final,0.364,.,.,.,0.364,74,.,.,.,74,.,.,.,.,0.000,0.015,.,.,.,0.015,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.379,0.000,0.000,0.000,0.379,76,0,0,0,76,0.000,0.000,0.000,0.000,0.000
2015,5,AR,5860,Empire District Electric Co,Final,0.012,.,.,.,0.012,1,.,.,.,1,0.512,.,.,.,0.512,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.012,0.000,0.000,0.000,0.012,1,0,0,0,1,0.512,0.000,0.000,0.000,0.512
2015,5,AR,6342,First Electric Coop Corp,Final,0.177,.,.,.,0.177,36,.,.,.,36,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.187,0.000,0.000,0.000,0.187,37,0,0,0,37,0.000,0.000,0.000,0.000,0.000
2015,5,AR,13718,City of North Little Rock - (AR),Final,0.050,1.200,.,.,1.250,3,5,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,1.200,0.000,0.000,1.250,3,5,0,0,8,0.000,0.000,0.000,0.000,0.000
2015,5,AR,14063,Oklahoma Gas & Electric Co,Final,0.057,0.001,0.000,.,0.058,10,3,0,.,13,.,.,.,.,0.000,0.004,0.030,0.000,.,0.034,1,1,0,.,2,.,.,.,.,0.000,0.000,0.000,0.000,.,0.000,0,0,0,.,0,.,.,.,.,0.000,0.061,0.031,0.000,0.000,0.092,11,4,0,0,15,0.000,0.000,0.000,0.000,0.000
2015,5,AR,17698,Southwestern Electric Power Co,Final,0.055,0.412,0.000,0.000,0.467,16,12,0,0,28,3.542,11.002,0.000,0.000,14.544,0.000,0.005,0.000,0.000,0.005,0,2,0,0,2,0.000,0.067,0.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.055,0.417,0.000,0.000,0.472,16,14,0,0,30,3.542,11.069,0.000,0.000,14.611
2015,5,AR,99999,State Adjustment,Final,0.635,0.035,.,.,0.670,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.635,0.035,.,.,0.670,.,.,.,.,.,.,.,.,.,.
2015,5,AZ,176,Ajo Improvement Co,Final,.,0.033,.,.,0.033,.,3,.,.,3,.,0.770,.,.,0.770,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3,0.000,0.770,0.000,0.000,0.770
2015,5,AZ,803,Arizona Public Service Co,Final,196.260,200.810,0.000,.,397.070,"33,071","1,128",0,.,"34,199",.,.,.,.,0.000,0.050,0.110,.,.,0.160,25,11,.,.,36,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,196.310,200.920,0.000,0.000,397.230,"33,096","1,139",0,0,"34,235",0.000,0.000,0.000,0.000,0.000
2015,5,AZ,12919,Morenci Water and Electric,Final,.,0.033,.,.,0.033,.,3,.,.,3,.,1.752,.,.,1.752,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3,0.000,1.752,0.000,0.000,1.752
2015,5,AZ,16572,Salt River Project,Final,92.127,16.493,2.999,0.000,111.619,"14,135",306,52,0,"14,493",.,"2,018.000",224.000,0.000,"2,242.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,92.127,16.493,2.999,0.000,111.619,"14,135",306,52,0,"14,493",0.000,"2,018.000",224.000,0.000,"2,242.000"
2015,5,AZ,19189,Trico Electric Cooperative Inc,Final,7.804,5.706,.,.,13.510,"1,173",17,.,.,"1,190",934.258,46.304,.,.,980.562,0.002,.,.,.,0.002,1,.,.,.,1,0.035,.,.,.,0.035,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.806,5.706,0.000,0.000,13.512,"1,174",17,0,0,"1,191",934.293,46.304,0.000,0.000,980.597
2015,5,AZ,19728,"UNS Electric, Inc",Final,11.003,3.404,0.479,.,14.886,"1,350",84,11,.,"1,445","1,146.222",186.360,14.005,.,"1,346.587",0.282,0.006,.,.,0.288,94,3,.,.,97,26.133,0.137,.,.,26.270,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,11.285,3.410,0.479,0.000,15.174,"1,444",87,11,0,"1,542","1,172.355",186.497,14.005,0.000,"1,372.857"
2015,5,AZ,21538,"Mohave Electric Cooperative, I",Final,2.750,1.485,.,.,4.235,400,63,.,.,463,275.895,48.596,.,.,324.491,0.055,.,.,.,0.055,25,.,.,.,25,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.805,1.485,0.000,0.000,4.290,425,63,0,0,488,275.895,48.596,0.000,0.000,324.491
2015,5,AZ,24211,Tucson Electric Power Co,Final,50.533,1.525,64.648,.,116.706,"7,413",62,258,.,"7,733","5,299.029",78.511,"4,288.810",.,"9,666.350",.,.,0.024,.,0.024,.,.,1,.,1,.,.,0.000,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,50.533,1.525,64.672,0.000,116.730,"7,413",62,259,0,"7,734","5,299.029",78.511,"4,288.810",0.000,"9,666.350"
2015,5,AZ,99999,State Adjustment,Final,11.127,4.290,.,.,15.417,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,11.127,4.290,.,.,15.417,.,.,.,.,.,.,.,.,.,.
2015,5,CA,9216,Imperial Irrigation District,Final,8.713,18.033,.,.,26.746,"1,664",129,.,.,"1,793",.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,2.130,.,.,2.130,.,5,.,.,5,.,.,.,.,0.000,8.715,20.163,0.000,0.000,28.878,"1,665",134,0,0,"1,799",0.000,0.000,0.000,0.000,0.000
2015,5,CA,11208,Los Angeles Department of Water & Power,Final,70.740,56.980,.,.,127.720,"14,615",654,.,.,"15,269","5,689.991","1,732.864",.,.,"7,422.855",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,70.740,56.980,0.000,0.000,127.720,"14,615",654,0,0,"15,269","5,689.991","1,732.864",0.000,0.000,"7,422.855"
2015,5,CA,12745,Modesto Irrigation District,Final,11.581,6.254,6.665,.,24.500,"1,832",68,22,.,"1,922",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,11.581,6.254,6.665,0.000,24.500,"1,832",68,22,0,"1,922",0.000,0.000,0.000,0.000,0.000
2015,5,CA,14328,Pacific Gas & Electric Co,Final,829.754,322.769,303.145,0.000,"1,455.668","168,064","5,206","1,401",0,"174,671",.,.,.,.,0.000,0.956,0.605,5.813,0.000,7.374,148,31,37,0,216,.,.,.,.,0.000,0.738,5.284,50.339,0.000,56.361,101,33,127,0,261,.,.,.,.,0.000,831.448,328.658,359.297,0.000,"1,519.403","168,313","5,270","1,565",0,"175,148",0.000,0.000,0.000,0.000,0.000
2015,5,CA,14354,PacifiCorp,Final,1.168,1.260,0.617,0.000,3.045,155,22,8,0,185,.,.,.,.,0.000,0.001,0.005,0.000,0.000,0.006,1,2,0,0,3,.,.,.,.,0.000,0.011,0.000,0.000,0.000,0.011,2,0,0,0,2,.,.,.,.,0.000,1.180,1.265,0.617,0.000,3.062,158,24,8,0,190,0.000,0.000,0.000,0.000,0.000
2015,5,CA,14534,City of Pasadena - (CA),Final,2.525,3.423,.,.,5.948,671,41,.,.,712,229.000,43.000,.,.,272.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.525,3.423,0.000,0.000,5.948,671,41,0,0,712,229.000,43.000,0.000,0.000,272.000
2015,5,CA,16534,Sacramento Municipal Util Dist,Final,34.713,22.298,14.257,.,71.268,"9,204",272,41,.,"9,517",.,.,.,.,0.000,0.002,.,0.005,.,0.007,1,.,1,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,34.715,22.298,14.262,0.000,71.275,"9,205",272,42,0,"9,519",0.000,0.000,0.000,0.000,0.000
2015,5,CA,16609,San Diego Gas & Electric Co,Final,271.821,56.509,29.743,.,358.073,"54,809","1,089",37,.,"55,935","6,912.740","2,265.910",65.860,.,"9,244.510",0.122,0.017,1.000,.,1.139,37,4,1,.,42,0.000,0.000,.,.,0.000,0.000,2.130,.,.,2.130,0,2,.,.,2,0.000,0.000,.,.,0.000,271.943,58.656,30.743,0.000,361.342,"54,846","1,095",38,0,"55,979","6,912.740","2,265.910",65.860,0.000,"9,244.510"
2015,5,CA,17609,Southern California Edison Co,Final,620.922,197.456,168.160,0.000,986.538,"122,497","3,552",405,0,"126,454",0.000,0.000,0.000,0.000,0.000,2.445,1.554,3.185,0.000,7.184,287,16,8,0,311,0.000,0.000,0.000,0.000,0.000,0.790,6.218,31.487,0.000,38.495,87,22,48,0,157,0.000,0.000,0.000,0.000,0.000,624.157,205.228,202.832,0.000,"1,032.217","122,871","3,590",461,0,"126,922",0.000,0.000,0.000,0.000,0.000
2015,5,CA,17612,Bear Valley Electric Service,Final,0.773,0.000,0.000,0.000,0.773,141,0,0,0,141,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.058,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.831,0.000,0.000,0.000,0.831,148,0,0,0,148,0.000,0.000,0.000,0.000,0.000
2015,5,CA,19281,Turlock Irrigation District,Final,7.166,0.425,15.976,.,23.567,"1,120",28,91,.,"1,239",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,7.166,0.425,15.976,0.000,23.567,"1,120",28,91,0,"1,239",0.000,0.000,0.000,0.000,0.000
2015,5,CA,99999,State Adjustment,Final,39.029,28.155,2.520,.,69.704,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39.029,28.155,2.520,.,69.704,.,.,.,.,.,.,.,.,.,.
2015,5,CO,3989,City of Colorado Springs - (CO),Final,1.627,4.414,0.000,0.000,6.041,358,63,0,0,421,.,.,.,.,0.000,0.002,0.006,0.000,0.000,0.008,1,1,0,0,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.629,4.420,0.000,0.000,6.049,359,64,0,0,423,0.000,0.000,0.000,0.000,0.000
2015,5,CO,6604,City of Fort Collins - (CO),Final,1.657,0.761,0.180,0.000,2.598,333,49,1,0,383,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,1.200,0,0,2,0,2,0.000,0.000,0.000,0.000,0.000,1.659,0.761,1.380,0.000,3.800,334,49,3,0,386,0.000,0.000,0.000,0.000,0.000
2015,5,CO,9336,Intermountain Rural Elec Assn,Final,3.799,0.056,.,.,3.855,626,4,.,.,630,.,.,.,.,0.000,0.046,.,.,.,0.046,17,.,.,.,17,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.845,0.056,0.000,0.000,3.901,643,4,0,0,647,0.000,0.000,0.000,0.000,0.000
2015,5,CO,12866,Moon Lake Electric Assn Inc,Final,0.000,0.100,0.000,0.000,0.100,0,5,0,0,5,0.000,1.501,0.000,0.000,1.501,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.100,0.000,0.000,0.100,0,5,0,0,5,0.000,1.501,0.000,0.000,1.501
2015,5,CO,15257,"Poudre Valley R  E  A, Inc",Final,1.028,0.105,0.020,0.000,1.153,165,10,1,0,176,.,.,.,0.000,0.000,0.040,.,.,.,0.040,11,.,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.068,0.105,0.020,0.000,1.193,176,10,1,0,187,0.000,0.000,0.000,0.000,0.000
2015,5,CO,15466,Public Service Co of Colorado,Final,124.744,107.791,0.624,.,233.159,"22,920","2,109",11,.,"25,040",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,124.744,107.791,0.624,0.000,233.159,"22,920","2,109",11,0,"25,040",0.000,0.000,0.000,0.000,0.000
2015,5,CO,16603,"San Luis Valley R E C, Inc",Final,0.212,0.082,0.030,.,0.324,54,9,2,.,65,.,.,.,.,0.000,0.003,.,.,.,0.003,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.215,0.082,0.030,0.000,0.327,56,9,2,0,67,0.000,0.000,0.000,0.000,0.000
2015,5,CO,19499,"United Power, Inc",Final,3.370,0.189,0.021,.,3.580,547,9,1,.,557,.,.,.,.,0.000,0.022,0.012,0.000,.,0.034,8,2,0,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.392,0.201,0.021,0.000,3.614,555,11,1,0,567,0.000,0.000,0.000,0.000,0.000
2015,5,CO,27058,"High West Energy, Inc",Final,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2015,5,CO,56146,Black Hills/Colorado Elec.Util,Final,3.671,5.911,0.100,.,9.682,616,183,1,.,800,.,.,.,.,0.000,.,.,1.800,.,1.800,.,.,1,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.671,5.911,1.900,0.000,11.482,616,183,2,0,801,0.000,0.000,0.000,0.000,0.000
2015,5,CO,99999,State Adjustment,Final,14.725,2.438,0.521,.,17.684,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14.725,2.438,0.521,.,17.684,.,.,.,.,.,.,.,.,.,.
2015,5,CT,4176,Connecticut Light & Power Co,Final,54.726,47.315,4.577,0.000,106.618,"8,180",637,15,0,"8,832",0.000,0.000,0.000,0.000,0.000,0.089,0.035,0.000,0.000,0.124,18,6,0,0,24,0.000,0.000,0.000,0.000,0.000,0.112,13.724,3.600,0.000,17.436,13,32,6,0,51,0.000,0.000,0.000,0.000,0.000,54.927,61.074,8.177,0.000,124.178,"8,211",675,21,0,"8,907",0.000,0.000,0.000,0.000,0.000
2015,5,CT,7716,Groton Dept of Utilities - (CT),Final,0.009,.,.,.,0.009,2,.,.,.,2,0.109,.,.,.,0.109,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.009,0.000,0.000,0.000,0.009,2,0,0,0,2,0.109,0.000,0.000,0.000,0.109
2015,5,CT,19497,United Illuminating Co,Final,8.098,8.700,1.412,0.000,18.210,"1,252",89,11,0,"1,352",864.787,439.542,89.200,0.000,"1,393.529",0.000,0.000,0.100,0.000,0.100,0,0,1,0,1,0.000,0.000,3.820,0.000,3.820,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,8.098,8.700,1.512,0.000,18.310,"1,252",89,12,0,"1,353",864.787,439.542,93.020,0.000,"1,397.349"
2015,5,CT,20038,Town of Wallingford - (CT),Final,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5,1.393,35.229,0.000,0.000,36.622,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.010,0.263,0.000,0.000,0.273,3,2,0,0,5,1.393,35.229,0.000,0.000,36.622
2015,5,CT,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.
2015,5,DC,15270,Potomac Electric Power Co,Final,6.063,4.141,.,.,10.204,"1,453",97,.,.,"1,550",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,6.063,4.141,0.000,0.000,10.204,"1,453",97,0,0,"1,550",0.000,0.000,0.000,0.000,0.000
2015,5,DC,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.
2015,5,DE,5027,Delmarva Power,Final,11.101,10.117,2.505,0.000,23.723,"1,690",190,8,0,"1,888",.,.,.,.,0.000,0.033,0.102,0.000,0.000,0.135,9,6,0,0,15,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,11.134,10.219,2.505,0.000,23.858,"1,699",196,8,0,"1,903",0.000,0.000,0.000,0.000,0.000
2015,5,DE,5070,Delaware Electric Cooperative,Final,2.163,1.720,.,.,3.883,371,28,.,.,399,.,.,.,.,0.000,0.025,0.009,.,.,0.034,12,1,.,.,13,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.188,1.729,0.000,0.000,3.917,383,29,0,0,412,0.000,0.000,0.000,0.000,0.000
2015,5,DE,5335,City of Dover - (DE),Final,0.217,0.866,0.000,0.000,1.083,35,20,0,0,55,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.217,0.866,0.000,0.000,1.083,35,20,0,0,55,0.000,0.000,0.000,0.000,0.000
2015,5,DE,13519,City of Newark - (DE),Final,0.055,.,0.073,.,0.128,47,.,6,.,53,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.055,0.000,0.073,0.000,0.128,47,0,6,0,53,0.000,0.000,0.000,0.000,0.000
2015,5,DE,99999,State Adjustment,Final,0.033,0.478,.,.,0.511,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.033,0.478,.,.,0.511,.,.,.,.,.,.,.,.,.,.
2015,5,FL,6452,Florida Power & Light Co,Final,17.329,16.720,.,.,34.049,"3,045",727,.,.,"3,772",0.000,0.000,.,.,0.000,0.013,0.049,.,.,0.062,5,7,.,.,12,0.000,0.000,.,.,0.000,0.000,3.950,.,.,3.950,0,3,.,.,3,0.000,0.000,.,.,0.000,17.342,20.719,0.000,0.000,38.061,"3,050",737,0,0,"3,787",0.000,0.000,0.000,0.000,0.000
2015,5,FL,6455,"Duke Energy Florida, Inc",Final,11.237,9.182,1.151,0.000,21.570,"2,115",291,6,0,"2,412",753.723,264.286,91.684,0.000,"1,109.693",0.002,0.001,0.000,0.000,0.003,2,1,0,0,3,0.004,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,11.239,9.183,1.151,0.000,21.573,"2,117",292,6,0,"2,415",753.727,264.286,91.684,0.000,"1,109.697"
2015,5,FL,6457,Florida Public Utilities Co,Final,0.296,0.000,0.000,0.000,0.296,62,0,0,0,62,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.296,0.000,0.000,0.000,0.296,62,0,0,0,62,0.000,0.000,0.000,0.000,0.000
2015,5,FL,7801,Gulf Power Co,Final,1.617,0.310,.,.,1.927,319,103,.,.,422,113.466,13.928,.,.,127.394,0.005,0.012,.,.,0.017,2,5,.,.,7,0.000,0.187,.,.,0.187,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.622,0.322,0.000,0.000,1.944,321,108,0,0,429,113.466,14.115,0.000,0.000,127.581
2015,5,FL,9617,JEA,Final,1.674,0.382,0.000,0.000,2.056,273,27,0,0,300,92.637,12.630,0.000,0.000,105.267,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.674,0.382,0.000,0.000,2.056,273,27,0,0,300,92.637,12.630,0.000,0.000,105.267
2015,5,FL,18454,Tampa Electric Co,Final,3.892,4.919,.,.,8.811,566,99,.,.,665,218.256,249.510,.,.,467.766,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.892,4.919,0.000,0.000,8.811,566,99,0,0,665,218.256,249.510,0.000,0.000,467.766
2015,5,FL,99999,State Adjustment,Final,9.769,9.107,0.138,.,19.014,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9.769,9.107,0.138,.,19.014,.,.,.,.,.,.,.,.,.,.
2015,5,GA,3916,Cobb Electric Membership Corp,Final,0.204,0.198,.,.,0.402,33,7,.,.,40,12.021,18.534,.,.,30.555,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.204,0.198,0.000,0.000,0.402,33,7,0,0,40,12.021,18.534,0.000,0.000,30.555
2015,5,GA,99999,State Adjustment,Final,NM,NM,NM,.,NM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3.520,2.453,1.189,.,7.162,.,.,.,.,.,.,.,.,.,.
2015,5,HI,8287,Hawaii Electric Light Co Inc,Final,37.316,13.613,.,.,50.929,"7,719",485,.,.,"8,204",.,.,.,.,0.000,0.061,0.184,.,.,0.245,18,4,.,.,22,.,.,.,.,0.000,.,0.049,.,.,0.049,.,1,.,.,1,.,.,.,.,0.000,37.377,13.846,0.000,0.000,51.223,"7,737",490,0,0,"8,227",0.000,0.000,0.000,0.000,0.000
2015,5,HI,10071,Kauai Island Utility Cooperative,Final,10.072,6.047,.,.,16.119,"2,581",233,.,.,"2,814","1,136.959",455.775,.,.,"1,592.734",0.009,0.001,.,.,0.010,5,1,.,.,6,0.947,0.001,.,.,0.948,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,10.081,6.048,0.000,0.000,16.129,"2,586",234,0,0,"2,820","1,137.906",455.776,0.000,0.000,"1,593.682"
2015,5,HI,11843,Maui Electric Co Ltd,Final,38.694,15.369,.,.,54.063,"7,327",541,.,.,"7,868",.,.,.,.,0.000,0.011,0.007,.,.,0.018,5,2,.,.,7,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,38.705,15.376,0.000,0.000,54.081,"7,332",543,0,0,"7,875",0.000,0.000,0.000,0.000,0.000
2015,5,HI,19547,Hawaiian Electric Co Inc,Final,165.608,31.984,.,.,197.592,"36,155",918,.,.,"37,073",.,.,.,.,0.000,0.001,0.024,.,.,0.025,2,3,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,165.609,32.008,0.000,0.000,197.617,"36,157",921,0,0,"37,078",0.000,0.000,0.000,0.000,0.000
2015,5,HI,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.
2015,5,IA,9417,Interstate Power and Light Co,Final,6.298,11.846,0.585,.,18.729,667,527,21,.,"1,215",4.217,27.870,.,.,32.087,0.845,4.453,0.160,.,5.458,68,63,2,.,133,60.696,437.483,.,.,498.179,.,0.850,0.056,.,0.906,.,2,1,.,3,.,.,.,.,0.000,7.143,17.149,0.801,0.000,25.093,735,592,24,0,"1,351",64.913,465.353,0.000,0.000,530.266
2015,5,IA,12341,MidAmerican Energy Co,Final,0.532,0.618,0.000,0.000,1.150,85,27,0,0,112,11.299,5.776,0.000,0.000,17.075,0.232,1.210,0.006,0.000,1.448,40,35,1,0,76,2.396,39.524,0.000,0.000,41.920,0.000,0.000,2.290,0.000,2.290,0,0,2,0,2,0.000,0.000,0.000,0.000,0.000,0.764,1.828,2.296,0.000,4.888,125,62,3,0,190,13.695,45.300,0.000,0.000,58.995
2015,5,IA,99999,State Adjustment,Final,2.349,0.226,0.072,.,2.647,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2.349,0.226,0.072,.,2.647,.,.,.,.,.,.,.,.,.,.
2015,5,ID,9187,City of Idaho Falls - (ID),Final,0.008,0.042,.,.,0.057,3,3,.,.,6,1.219,1.681,.,.,2.900,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.042,0.000,0.000,0.050,3,3,0,0,6,1.219,1.681,0.000,0.000,2.900
