Utility Level Data - States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2017,3,NE,4911,Dawson Power District,Final,AC,0.110,0.308,.,.,0.418,10,1,.,.,11,0.004,0.000,.,.,0.004,1,0,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.110,0.310,NM,0.000,0.420,10,2,0,0,12,0.000,0.000,0.000,0.000,0.000
2017,3,NE,6779,City of Fremont - (NE),Final,AC,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,NM,NM,0.000,0.006,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2017,3,NE,11018,Lincoln Electric System,Final,AC,0.305,0.108,0.008,0.000,0.421,52,11,2,0,65,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.005,0.000,0.000,0.005,0,4,0,0,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.305,0.113,0.008,0.000,0.426,52,15,2,0,69,0.000,0.000,0.000,0.000,0.000
2017,3,NE,11251,Loup River Public Power Dist,Final,AC,.,.,0.058,.,0.058,.,.,2,.,2,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,3.168,.,3.168,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,NM,0.058,0.000,0.058,0,0,2,0,2,0.000,0.000,3.168,0.000,3.168
2017,3,NE,12539,Midwest Electric Member Corp,Final,AC,0.008,.,.,.,0.008,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.052,.,.,.,0.052,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.060,NM,NM,0.000,0.060,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000
2017,3,NE,13337,Nebraska Public Power District,Final,AC,0.162,0.163,.,.,0.325,24,14,.,.,38,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,2.012,0.725,.,.,2.735,0.025,0.034,.,.,0.059,4,12,.,.,16,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.187,0.197,NM,0.000,0.384,28,26,0,0,54,2.012,0.725,0.000,0.000,2.737
2017,3,NE,13664,Norris Public Power District,Final,DC,0.239,0.008,.,.,0.247,30,2,.,.,32,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,12.470,0.535,.,.,13.005,0.103,0.058,.,.,0.161,12,6,.,.,18,4.084,1.279,.,.,5.363,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.342,0.066,NM,0.000,0.408,42,8,0,0,50,16.554,1.814,0.000,0.000,18.368
2017,3,NE,14127,Omaha Public Power District,Final,AC,0.218,0.033,.,.,0.251,46,8,.,.,54,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.696,0.568,.,.,1.264,0.035,0.002,.,.,0.037,8,2,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.253,0.035,NM,0.000,0.288,54,10,0,0,64,0.696,0.568,0.000,0.000,1.264
2017,3,NE,17642,Southern Public Power District,Final,AC,0.136,0.003,0.000,0.000,0.139,11,1,0,0,12,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.027,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.163,0.003,NM,0.000,0.166,16,1,0,0,17,0.000,0.000,0.000,0.000,0.000
2017,3,NE,40606,City of Grand Island - (NE),Final,AC,0.035,.,.,.,0.035,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.035,NM,NM,0.000,0.035,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000
2017,3,NE,99999,State Adjustment,Final,AC,0.533,0.260,0.053,.,0.846,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.533,0.260,0.053,.,0.846,.,.,.,.,.,.,.,.,.,.
2017,3,NH,13441,New Hampshire Elec Coop Inc,Final,AC,4.369,1.452,0.542,0.000,6.363,688,57,4,0,749,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.110,0.002,0.000,0.000,0.112,34,1,0,0,35,.,.,.,.,0.000,0.012,0.154,0.095,0.000,0.261,1,2,1,0,4,.,.,.,.,0.000,4.491,1.608,0.637,0.000,6.736,723,60,5,0,788,0.000,0.000,0.000,0.000,0.000
2017,3,NH,15472,Public Service Co of NH,Final,AC,27.207,12.497,2.780,0.000,42.484,"3,984",344,22,0,"4,350",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.168,0.131,0.000,0.000,0.299,30,8,0,0,38,0.000,0.000,0.000,0.000,0.000,0.100,12.253,0.215,0.000,12.568,4,35,3,0,42,0.000,0.000,0.000,0.000,0.000,27.475,24.881,2.995,0.000,55.351,"4,018",387,25,0,"4,430",0.000,0.000,0.000,0.000,0.000
2017,3,NH,24590,Unitil Energy Systems,Final,AC,4.234,1.140,0.216,.,5.590,613,41,4,.,658,.,.,.,.,0.000,.,.,.,.,0,0.052,0.130,.,.,0.182,4,5,.,.,9,5.585,25.790,.,.,31.375,0.003,0.011,.,.,0.014,2,1,.,.,3,.,.,.,.,0.000,.,0.005,.,.,0.005,.,1,.,.,1,.,.,.,.,0.000,4.289,1.286,0.216,0.000,5.791,619,48,4,0,671,5.585,25.790,0.000,0.000,31.375
2017,3,NH,26510,Liberty Utilities (Granite State Electric) Corp,Final,AC,2.135,1.064,0.000,0.000,3.199,342,20,0,0,362,.,.,.,.,0.000,.,.,.,.,0,0.048,0.256,0.000,0.000,0.304,5,6,0,0,11,.,.,.,.,0.000,0.000,0.006,0.000,0.000,0.006,0,1,0,0,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.183,1.326,NM,0.000,3.509,347,27,0,0,374,0.000,0.000,0.000,0.000,0.000
2017,3,NH,99999,State Adjustment,Final,AC,0.261,.,.,.,0.261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.261,.,.,.,0.261,.,.,.,.,.,.,.,.,.,.
2017,3,NJ,963,Atlantic City Electric Co,Final,AC,150.174,92.052,19.360,0.000,261.586,"18,635",908,36,0,"19,579",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.207,0.052,0.000,0.000,0.259,17,3,0,0,20,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,150.381,92.104,19.360,0.000,261.845,"18,652",911,36,0,"19,599",0.000,0.000,0.000,0.000,0.000
2017,3,NJ,9726,Jersey Central Power & Lt Co,Final,AC,180.993,194.061,15.049,0.000,390.103,"23,317","1,460",28,0,"24,805",0.000,0.000,0.000,0.000,0.000,0,.,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.220,0.057,0.000,0.000,0.277,15,4,0,0,19,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.140,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,181.213,194.258,15.049,0.000,390.520,"23,332","1,465",28,0,"24,825",0.000,0.000,0.000,0.000,0.000
2017,3,NJ,15477,Public Service Elec & Gas Co,Final,AC,148.371,420.546,22.684,0.000,591.601,"25,677","2,416",53,0,"28,146",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,1.514,.,.,1.514,.,4,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,148.371,422.060,22.684,0.000,593.115,"25,677","2,420",53,0,"28,150",0.000,0.000,0.000,0.000,0.000
2017,3,NJ,16213,Rockland Electric Co,Final,AC,3.060,10.104,0.085,0.000,13.249,396,93,2,0,491,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.060,10.104,0.085,0.000,13.249,396,93,2,0,491,0.000,0.000,0.000,0.000,0.000
2017,3,NJ,99999,State Adjustment,Final,AC,1.991,5.280,9.808,.,17.079,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.991,5.280,9.808,.,17.079,.,.,.,.,.,.,.,.,.,.
2017,3,NM,3287,"Central Valley Elec Coop, Inc",Final,AC,0.059,.,.,.,0.059,9,.,.,.,9,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.486,.,.,.,0.486,0.001,.,.,.,0.001,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.060,NM,NM,0.000,0.060,10,0,0,0,10,0.486,0.000,0.000,0.000,0.486
2017,3,NM,5701,El Paso Electric Co,Final,AC,12.502,2.849,0.000,0.000,15.351,"2,449",112,0,0,"2,561",0.068,0.000,0.000,0.000,0.068,12,0,0,0,12,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,524.922,29.101,0.000,0.000,554.023,0.009,0.006,0.000,0.000,0.015,4,2,0,0,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,12.511,2.855,NM,0.000,15.366,"2,453",114,0,0,"2,567",524.922,29.101,0.000,0.000,554.023
2017,3,NM,6204,City of Farmington - (NM),Final,AC,0.422,0.100,0.000,0.000,0.522,93,13,0,0,106,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,40.583,4.306,0.000,0.000,44.889,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.422,0.100,NM,0.000,0.522,93,13,0,0,106,40.583,4.306,0.000,0.000,44.889
2017,3,NM,11204,Los Alamos County,Final,DC,0.388,.,.,.,0.388,80,.,.,.,80,0.000,.,.,.,0.000,0,.,.,.,0,0.000,.,.,.,0.000,0,.,.,.,0,0.197,.,.,.,0.197,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.388,NM,NM,0.000,0.388,80,0,0,0,80,0.197,0.000,0.000,0.000,0.197
2017,3,NM,15473,Public Service Co of NM,Final,DC,45.900,37.293,.,.,83.193,"8,714",523,.,.,"9,237",0.000,0.000,.,.,0.000,0,0,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.009,0.015,.,.,0.024,3,3,.,.,6,0.000,0.000,.,.,0.000,0.006,0.009,.,.,0.015,1,1,.,.,2,.,.,.,.,0.000,45.915,37.317,NM,0.000,83.232,"8,718",527,0,0,"9,245",0.000,0.000,0.000,0.000,0.000
2017,3,NM,17718,Southwestern Public Service Co,Final,DC,0.471,7.006,0.546,0.000,8.023,54,85,3,0,142,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.471,7.006,0.546,0.000,8.023,54,85,3,0,142,0.000,0.000,0.000,0.000,0.000
2017,3,NM,99999,State Adjustment,Final,AC,6.943,2.842,.,.,9.785,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.943,2.842,.,.,9.785,.,.,.,.,.,.,.,.,.,.
2017,3,NV,2008,City of Boulder City - (NV),Final,DC,0.035,0.331,0.000,0.000,0.366,8,3,0,0,11,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.035,0.331,NM,0.000,0.366,8,3,0,0,11,0.000,0.000,0.000,0.000,0.000
2017,3,NV,13073,"Mt Wheeler Power, Inc",Final,AC,0.026,0.115,.,.,0.141,4,4,.,.,8,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,0.417,2.120,.,.,2.537,.,0.011,.,.,0.011,.,1,.,.,1,.,0.023,.,.,0.023,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.026,0.126,NM,0.000,0.152,4,5,0,0,9,0.417,2.143,0.000,0.000,2.560
2017,3,NV,13407,Nevada Power Co,Final,AC,137.781,23.940,10.713,.,172.434,"21,631",369,74,.,"22,074",.,.,.,.,0.000,.,.,.,.,0,0.000,0.000,0.000,.,0.000,0,0,0,.,0,.,.,.,.,0.000,0.022,0.009,0.002,.,0.033,4,1,1,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,137.803,23.949,10.715,0.000,172.467,"21,635",370,75,0,"22,080",0.000,0.000,0.000,0.000,0.000
2017,3,NV,17166,Sierra Pacific Power Co,Final,AC,10.945,25.016,0.819,0.000,36.780,"2,279",356,5,0,"2,640",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.313,7.625,0.097,0.000,8.035,45,84,1,0,130,0.000,0.000,0.000,0.000,0.000,0.050,0.108,0.050,0.000,0.208,1,2,1,0,4,0.000,0.000,0.000,0.000,0.000,11.308,32.749,0.966,0.000,45.023,"2,325",442,7,0,"2,774",0.000,0.000,0.000,0.000,0.000
2017,3,NV,19840,"Valley Electric Assn, Inc",Final,AC,1.202,0.102,0.000,0.000,1.304,159,12,0,0,171,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,94.472,8.733,0.000,0.000,103.205,0.022,0.002,0.000,0.000,0.024,10,1,0,0,11,0.159,0.001,0.000,0.000,0.160,0.051,0.001,0.000,0.000,0.052,8,1,0,0,9,2.961,0.000,0.000,0.000,2.961,1.275,0.105,NM,0.000,1.380,177,14,0,0,191,97.592,8.734,0.000,0.000,106.326
2017,3,NV,99999,State Adjustment,Final,AC,0.470,.,0.006,.,0.476,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.470,.,0.006,.,0.476,.,.,.,.,.,.,.,.,.,.
2017,3,NY,3249,Central Hudson Gas & Elec Corp,Final,AC,64.765,17.916,.,.,82.681,"6,792",419,.,.,"7,211",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.143,0.016,.,.,0.159,13,2,.,.,15,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,64.908,17.932,NM,0.000,82.840,"6,805",421,0,0,"7,226",0.000,0.000,0.000,0.000,0.000
2017,3,NY,4226,Consolidated Edison Co-NY Inc,Final,AC,81.955,51.649,.,.,133.604,"12,879","1,085",.,.,"13,964",.,.,.,.,0.000,.,.,.,.,0,.,6.550,.,.,6.550,.,41,.,.,41,.,.,.,.,0.000,.,0.143,.,.,0.143,.,6,.,.,6,.,.,.,.,0.000,0.133,8.603,.,.,8.736,18,21,.,.,39,.,.,.,.,0.000,82.088,66.945,NM,0.000,149.033,"12,897","1,153",0,0,"14,050",0.000,0.000,0.000,0.000,0.000
2017,3,NY,11171,Long Island Power Authority,Final,AC,214.938,38.757,.,.,253.695,"33,482","1,063",.,.,"34,545",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.024,0.356,.,.,0.380,5,16,.,.,21,.,.,.,.,0.000,.,2.410,.,.,2.410,.,12,.,.,12,.,.,.,.,0.000,214.962,41.523,NM,0.000,256.485,"33,487","1,091",0,0,"34,578",0.000,0.000,0.000,0.000,0.000
2017,3,NY,13511,New York State Elec & Gas Corp,Final,AC,38.096,49.129,0.000,0.000,87.225,"5,305",728,0,0,"6,033",.,.,.,.,0.000,.,.,.,.,0,0.403,24.957,.,.,25.360,36,122,.,.,158,.,.,.,.,0.000,0.576,0.793,0.000,0.000,1.369,69,23,0,0,92,.,.,.,.,0.000,0.305,6.749,0.000,0.000,7.054,29,19,0,0,48,.,.,.,.,0.000,39.380,81.628,NM,0.000,121.008,"5,439",892,0,0,"6,331",0.000,0.000,0.000,0.000,0.000
2017,3,NY,13573,Niagara Mohawk Power Corp.,Final,AC,95.370,72.180,5.760,.,173.310,"13,880","1,420",19,.,"15,319",.,.,.,.,0.000,.,.,.,.,0,.,0.330,.,.,0.330,.,2,.,.,2,.,.,.,.,0.000,2.140,1.720,0.150,.,4.010,169,53,2,.,224,.,.,.,.,0.000,1.050,3.820,.,.,4.870,38,19,.,.,57,.,.,.,.,0.000,98.560,78.050,5.910,0.000,182.520,"14,087","1,494",21,0,"15,602",0.000,0.000,0.000,0.000,0.000
2017,3,NY,14154,Orange & Rockland Utils Inc,Final,AC,35.892,9.128,3.060,0.000,48.080,"5,102",118,3,0,"5,223",.,.,.,.,0.000,.,.,.,.,0,0.113,4.676,.,.,4.789,12,14,.,.,26,.,.,.,.,0.000,.,0.012,.,.,0.012,.,2,.,.,2,.,.,.,.,0.000,.,0.015,.,.,0.015,.,1,.,.,1,.,.,.,.,0.000,36.005,13.831,3.060,0.000,52.896,"5,114",135,3,0,"5,252",0.000,0.000,0.000,0.000,0.000
2017,3,NY,16183,Rochester Gas & Electric Corp,Final,AC,6.214,10.798,.,.,17.012,909,132,.,.,"1,041",.,.,.,.,0.000,.,.,.,.,0,0.058,8.465,.,.,8.523,7,174,.,.,181,.,.,.,.,0.000,0.058,0.881,.,.,0.939,11,6,.,.,17,.,.,.,.,0.000,0.171,0.000,.,.,0.171,13,0,.,.,13,.,.,.,.,0.000,6.501,20.144,NM,0.000,26.645,940,312,0,0,"1,252",0.000,0.000,0.000,0.000,0.000
2017,3,NY,99999,State Adjustment,Final,AC,0.063,.,0.026,.,0.089,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.063,.,0.026,.,0.089,.,.,.,.,.,.,.,.,.,.
2017,3,OH,3542,Duke Energy Ohio Inc,Final,AC,2.954,13.195,.,.,16.149,520,158,.,.,678,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.032,0.041,.,.,0.073,7,2,.,.,9,.,.,.,.,0.000,.,3.572,.,.,3.572,.,8,.,.,8,.,.,.,.,0.000,2.986,16.808,NM,0.000,19.794,527,168,0,0,695,0.000,0.000,0.000,0.000,0.000
2017,3,OH,3755,Cleveland Electric Illum Co,Final,AC,1.130,4.572,0.721,0.000,6.423,185,76,7,0,268,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.021,2.735,1.225,0.000,3.981,5,15,2,0,22,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.151,7.307,1.946,0.000,10.404,190,91,9,0,290,0.000,0.000,0.000,0.000,0.000
2017,3,OH,4922,Dayton Power & Light Co,Final,AC,1.561,6.356,.,.,7.917,259,59,.,.,318,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.153,0.133,.,.,0.286,24,7,.,.,31,.,.,.,.,0.000,.,0.575,.,.,0.575,.,1,.,.,1,.,.,.,.,0.000,1.714,7.064,NM,0.000,8.778,283,67,0,0,350,0.000,0.000,0.000,0.000,0.000
2017,3,OH,13998,Ohio Edison Co,Final,AC,2.917,13.151,0.040,0.000,16.108,379,112,2,0,493,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.764,1.773,1.050,0.000,3.587,73,33,3,0,109,0.000,0.000,0.000,0.000,0.000,0.000,0.915,2.507,0.000,3.422,0,4,2,0,6,0.000,0.000,0.000,0.000,0.000,3.681,15.839,3.597,0.000,23.117,452,149,7,0,608,0.000,0.000,0.000,0.000,0.000
2017,3,OH,14006,Ohio Power Co,Final,AC,6.033,19.960,1.107,.,27.100,832,227,23,.,"1,082",0.159,0.013,0.000,.,0.172,24,3,0,.,27,.,.,.,.,0.000,.,.,.,.,0,276.861,469.805,18.143,.,764.809,0.338,2.249,18.233,.,20.820,59,23,5,.,87,9.606,74.424,"1,344.000",.,"1,428.030",.,4.302,1.000,.,5.302,.,8,1,.,9,.,2.400,6.720,.,9.120,6.371,26.511,20.340,0.000,53.222,891,258,29,0,"1,178",286.467,546.629,"1,368.863",0.000,"2,201.959"
2017,3,OH,18997,The Toledo Edison Co,Final,AC,0.481,9.403,1.864,0.000,11.748,63,54,3,0,120,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.273,3.345,0.000,0.000,3.618,41,20,0,0,61,0.000,0.000,0.000,0.000,0.000,0.000,0.780,0.000,0.000,0.780,0,4,0,0,4,0.000,0.000,0.000,0.000,0.000,0.754,13.528,1.864,0.000,16.146,104,78,3,0,185,0.000,0.000,0.000,0.000,0.000
2017,3,OH,99999,State Adjustment,Final,AC,4.309,2.095,0.585,.,6.989,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4.309,2.095,0.585,.,6.989,.,.,.,.,.,.,.,.,.,.
2017,3,OK,5860,Empire District Electric Co,Final,DC,.,0.005,.,.,0.005,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,NM,0.005,NM,0.000,0.005,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000
2017,3,OK,13734,Northeast Oklahoma Electric Co,Final,AC,0.085,0.045,0.000,0.000,0.130,26,4,0,0,30,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,5.038,6.900,0.000,0.000,11.938,0.015,0.000,0.000,0.000,0.015,2,0,0,0,2,0.894,0.000,0.000,0.000,0.894,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.100,0.045,NM,0.000,0.145,28,4,0,0,32,5.932,6.900,0.000,0.000,12.832
2017,3,OK,14062,Oklahoma Electric Coop Inc,Final,AC,0.210,0.035,.,.,0.245,45,2,.,.,47,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.083,.,.,.,0.083,24,.,.,.,24,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.293,0.035,NM,0.000,0.328,69,2,0,0,71,0.000,0.000,0.000,0.000,0.000
2017,3,OK,14063,Oklahoma Gas & Electric Co,Final,AC,1.021,0.341,0.000,0.000,1.362,268,33,0,0,301,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,1.889,0.611,0.000,0.000,2.500,897,32,0,0,929,.,.,.,.,0.000,0.147,0.509,0.000,0.000,0.656,17,8,0,0,25,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,3.057,1.461,NM,0.000,4.518,"1,182",73,0,0,"1,255",0.000,0.000,0.000,0.000,0.000
2017,3,OK,15474,Public Service Co of Oklahoma,Final,AC,0.478,0.258,0.000,0.000,0.736,112,16,0,0,128,0.064,0.000,0.000,0.000,0.064,11,0,0,0,11,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,22.533,3.812,0.000,0.000,26.345,0.054,0.047,0.000,0.000,0.101,9,5,0,0,14,1.305,0.001,0.000,0.000,1.306,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.532,0.305,NM,0.000,0.837,121,21,0,0,142,23.838,3.813,0.000,0.000,27.651
2017,3,OK,19785,Verdigris Valley Elec Coop Inc,Final,AC,0.116,.,.,.,0.116,18,.,.,.,18,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.116,NM,NM,0.000,0.116,18,0,0,0,18,0.000,0.000,0.000,0.000,0.000
